Name,Year,Globe best film winner,Globe best film nominee,BAFTA best film winner,BAFTA best film nominee,Spirit best film nominee,Spirit best film winner,Critic best film winner,Critic best film nominee,Oscar best film winner,Oscar best film nominee,Director,Globe best director winner,Globe best director nominee,BAFTA best director winner,BAFTA best director nominee,Spirit best director winner,Spirit best director nominee,Oscar best director winner,Oscar best director nominee,Actor,Globe best actor winner,Globe best actor nominee,BAFTA best actor winner,BAFTA best actor nominee,Spirit best actor winner,Spirit best actor nominee,Guild best actor winner,Guild best actor nominee,Oscar best actor winner,Oscar best actor nominee,Actress,Globe best actress winner,Globe best actress nominee,BAFTA best actress winner,BAFTA best actress nominee,Spirit best actress winner,Spirit best actress nominee,Guild best actress winner,Guild best actress nominee,Oscar best actress winner,Oscar best actress nominee
 Upstream Color,2013,,,,,,,,,,,Shane Carruth ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 All Is Lost,2013,,,,,,,,,,,J. C. Chandor ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Mud,2013,,,,,,,,,,,Jeff Nichols ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Nebraska ,2013,,,,,,,,,,,Alexander Payne ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Whiplash,2014,,,,,,,,,,,Damien Chazelle ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Selma,2014,,,,,,,,,,,Ava DuVernay ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Birdman or (The Unexpected Virtue of Ignorance)�,2014,,,,,,,,,,,Alejandro G. Iñárritu ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
" Kumiko, the Treasure Hunter",2014,,,,,,,,,,,David Zellner ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Tangerine,2015,,,,,,,,,,,Sean Baker ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Beasts of No Nation,2015,,,,,,,,,,,Cary Joji Fukunaga ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Carol,2015,,,,,,,,,,,Todd Haynes ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Anomalisa,2015,,,,,,,,,,,Charlie Kaufman and Duke Johnson ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 It Follows,2015,,,,,,,,,,,David Robert Mitchell ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Moonlight ,2016,,,,,,,,,,, Barry Jenkins ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 American Honey,2016,,,,,,,,,,,Andrea Arnold ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Jackie,2016,,,,,,,,,,,Pablo Larraín ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Loving,2016,,,,,,,,,,,Jeff Nichols ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
 Certain Women,2016,,,,,,,,,,,Kelly Reichardt ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Psycho,1960,,,,,,,,,,,Alfred Hitchcock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
La Dolce Vita,1961,,,,,,,,,,,Federico Fellini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Divorce Italian Style,1962,,,,,,,,,,,Pietro Germi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Marcello Mastroianni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
David and Lisa,1962,,,,,,,,,,,Frank Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Woman in the Dunes,1965,,,,,,,,,,,Hiroshi Teshigahara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Blowup,1966,,,,,,,,,,,Michelangelo Antonioni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2001: A Space Odyssey,1968,,,,,,,,,,,Stanley Kubrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
The Battle of Algiers,1968,,,,,,,,,,,Gillo Pontecorvo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Alice's Restaurant,1969,,,,,,,,,,,Arthur Penn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Fellini Satyricon,1970,,,,,,,,,,,Federico Fellini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Sleuth,1972,,,,,,,,,,,Joseph L. Mankiewicz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Michael Caine ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Sleuth,1972,,,,,,,,,,,Joseph L. Mankiewicz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Laurence Olivier ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Sleuth,1972,,,,,,,,,,,Joseph L. Mankiewicz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Michael Caine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Sleuth,1972,,,,,,,,,,,Joseph L. Mankiewicz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Laurence Olivier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Day for Night,1974,,,,,,,,,,,Franois Truffaut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Amarcord,1975,,,,,,,,,,,Federico Fellini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Face to Face,1976,,,,,,,,,,,Ingmar Bergman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Seven Beauties,1976,,,,,,,,,,,Lina Wertmller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Giancarlo Giannini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
La Cage aux Folles,1979,,,,,,,,,,,douard Molinaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Das Boot,1982,,,,,,,,,,,Wolfgang Petersen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Broadway Danny Rose,1984,,,,,,,,,,,Woody Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Ran,1985,,,,,,,,,,,Akira Kurosawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Blue Velvet,1986,,,,,,,,,,,David Lynch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dennis Hopper,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
My Life as a Dog,1987,,,,,,,,,,,Lasse Hallstrm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
The Last Temptation of Christ,1988,,,,,,,,,,,Martin Scorsese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
The Grifters,1990,,,,,,,,,,,Stephen Frears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Boyz n the Hood,1991,,,,,,,,,,,John Singleton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Short Cuts,1993,,,,,,,,,,,Robert Altman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Bullets over Broadway,1994,,,,,,,,,,,Woody Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Three Colors: Red,1994,,,,,,,,,,,Krzysztof Kielowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Dead Man Walking,1995,,,,,,,,,,,Tim Robbins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sean Penn ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
Dead Man Walking,1995,,,,,,,,,,,Tim Robbins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sean Penn,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
The Sweet Hereafter,1997,,,,,,,,,,,Atom Egoyan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Black Hawk Down,2001,,,,,,,,,,,Ridley Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Talk to Her,2002,,,,,,,,,,,Pedro Almodvar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
City of God,2003,,,,,,,,,,,Fernando Meirelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Cyrano de Bergerac,1950,,,,,,,,,,,,,,,,,,,,José Ferrer ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Magnificent Yankee,1950,,,,,,,,,,,,,,,,,,,,Louis Calhern ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Harvey,1950,,,,,,,,,,,,,,,,,,,,James Stewart ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Actress,1953,,,,,,,,,,,,,,,,,,,,Spencer Tracy ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Inn of the Sixth Happiness,1958,,,,,,,,,,,,,,,,,,,,Robert Donat,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Old Man and the Sea,1958,,,,,,,,,,,,,,,,,,,,Spencer Tracy ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Career,1959,,,,,,,,,,,,,,,,,,,,Anthony Franciosa ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Look Back in Anger,1959,,,,,,,,,,,,,,,,,,,,Richard Burton,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Middle of the Night,1959,,,,,,,,,,,,,,,,,,,,Fredric March,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
A Raisin in the Sun,1961,,,,,,,,,,,,,,,,,,,,Sidney Poitier,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Wonderful World of the Brothers Grimm,1962,,,,,,,,,,,,,,,,,,,,Laurence Harvey,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Birdman of Alcatraz,1962,,,,,,,,,,,,,,,,,,,,Burt Lancaster ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Birdman of Alcatraz,1962,,,,,,,,,,,,,,,,,,,,Burt Lancaster,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Sweet Bird of Youth,1962,,,,,,,,,,,,,,,,,,,,Paul Newman,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Love with the Proper Stranger,1963,,,,,,,,,,,,,,,,,,,,Steve McQueen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Rio Conchos,1964,,,,,,,,,,,,,,,,,,,,Anthony Franciosa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Agony and the Ecstasy,1965,,,,,,,,,,,,,,,,,,,,Rex Harrison,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Pawnbroker,1965,,,,,,,,,,,,,,,,,,,,Rod Steiger ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Pawnbroker,1965,,,,,,,,,,,,,,,,,,,,Rod Steiger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Hawaii,1966,,,,,,,,,,,,,,,,,,,,Max von Sydow,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Cool Hand Luke,1967,,,,,,,,,,,,,,,,,,,,Paul Newman ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Cool Hand Luke,1967,,,,,,,,,,,,,,,,,,,,Paul Newman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
The Boston Strangler,1968,,,,,,,,,,,,,,,,,,,,Tony Curtis,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
True Grit,1969,,,,,,,,,,,,,,,,,,,,John Wayne ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
True Grit,1969,,,,,,,,,,,,,,,,,,,,John Wayne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,
Popi,1969,,,,,,,,,,,,,,,,,,,,Alan Arkin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
I Never Sang for My Father,1970,,,,,,,,,,,,,,,,,,,,Melvyn Douglas ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
I Never Sang for My Father,1970,,,,,,,,,,,,,,,,,,,,Melvyn Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
The Great White Hope,1970,,,,,,,,,,,,,,,,,,,,James Earl Jones ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Great White Hope,1970,,,,,,,,,,,,,,,,,,,,James Earl Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Carnal Knowledge,1971,,,,,,,,,,,,,,,,,,,,Jack Nicholson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Hospital,1971,,,,,,,,,,,,,,,,,,,,George C. Scott ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Hospital,1971,,,,,,,,,,,,,,,,,,,,George C. Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Serpico,1973,,,,,,,,,,,,,,,,,,,,Al Pacino ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Serpico,1973,,,,,,,,,,,,,,,,,,,,Al Pacino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Electra Glide in Blue,1973,,,,,,,,,,,,,,,,,,,,Robert Blake,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Save the Tiger,1973,,,,,,,,,,,,,,,,,,,,Jack Lemmon ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Save the Tiger,1973,,,,,,,,,,,,,,,,,,,,Jack Lemmon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,
Papillon,1973,,,,,,,,,,,,,,,,,,,,Steve McQueen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Last Detail,1973,,,,,,,,,,,,,,,,,,,,Jack Nicholson ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Last Detail,1973,,,,,,,,,,,,,,,,,,,,Jack Nicholson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
The Gambler,1974,,,,,,,,,,,,,,,,,,,,James Caan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
French Connection II,1975,,,,,,,,,,,,,,,,,,,,Gene Hackman,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Man in the Glass Booth,1975,,,,,,,,,,,,,,,,,,,,Maximilian Schell ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Man in the Glass Booth,1975,,,,,,,,,,,,,,,,,,,,Maximilian Schell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
"Give 'em Hell, Harry!",1975,,,,,,,,,,,,,,,,,,,,James Whitmore ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
"Give 'em Hell, Harry!",1975,,,,,,,,,,,,,,,,,,,,James Whitmore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Equus,1977,,,,,,,,,,,,,,,,,,,,Richard Burton ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Equus,1977,,,,,,,,,,,,,,,,,,,,Richard Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
A Special Day,1977,,,,,,,,,,,,,,,,,,,,Marcello Mastroianni ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
A Special Day,1977,,,,,,,,,,,,,,,,,,,,Marcello Mastroianni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Bobby Deerfield,1977,,,,,,,,,,,,,,,,,,,,Al Pacino,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
MacArthur,1977,,,,,,,,,,,,,,,,,,,,Gregory Peck,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Heroes,1977,,,,,,,,,,,,,,,,,,,,Henry Winkler,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Magic,1978,,,,,,,,,,,,,,,,,,,,Anthony Hopkins,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Boys from Brazil,1978,,,,,,,,,,,,,,,,,,,,Gregory Peck,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Boys from Brazil,1978,,,,,,,,,,,,,,,,,,,,Laurence Olivier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
...And Justice for All,1979,,,,,,,,,,,,,,,,,,,,Al Pacino ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
...And Justice for All,1979,,,,,,,,,,,,,,,,,,,,Al Pacino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
The Champ,1979,,,,,,,,,,,,,,,,,,,,Jon Voight,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Onion Field,1979,,,,,,,,,,,,,,,,,,,,James Woods,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Tribute,1980,,,,,,,,,,,,,,,,,,,,Jack Lemmon ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Tribute,1980,,,,,,,,,,,,,,,,,,,,Jack Lemmon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Taps,1981,,,,,,,,,,,,,,,,,,,,Timothy Hutton,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Shoot the Moon,1982,,,,,,,,,,,,,,,,,,,,Albert Finney,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Grey Fox,1983,,,,,,,,,,,,,,,,,,,,Richard Farnsworth,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Scarface,1983,,,,,,,,,,,,,,,,,,,,Al Pacino,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Star 80,1983,,,,,,,,,,,,,,,,,,,,Eric Roberts,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Starman,1984,,,,,,,,,,,,,,,,,,,,Jeff Bridges ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Starman,1984,,,,,,,,,,,,,,,,,,,,Jeff Bridges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Under the Volcano,1984,,,,,,,,,,,,,,,,,,,,Albert Finney ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Under the Volcano,1984,,,,,,,,,,,,,,,,,,,,Albert Finney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Twice in a Lifetime,1985,,,,,,,,,,,,,,,,,,,,Gene Hackman,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Mosquito Coast,1986,,,,,,,,,,,,,,,,,,,,Harrison Ford,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Round Midnight,1986,,,,,,,,,,,,,,,,,,,,Dexter Gordon ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Round Midnight,1986,,,,,,,,,,,,,,,,,,,,Dexter Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
The Color of Money,1986,,,,,,,,,,,,,,,,,,,,Paul Newman ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Color of Money,1986,,,,,,,,,,,,,,,,,,,,Paul Newman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,
Wall Street,1987,,,,,,,,,,,,,,,,,,,,Michael Douglas ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Wall Street,1987,,,,,,,,,,,,,,,,,,,,Michael Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,
Ironweed,1987,,,,,,,,,,,,,,,,,,,,Jack Nicholson ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Ironweed,1987,,,,,,,,,,,,,,,,,,,,Jack Nicholson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Weeds,1987,,,,,,,,,,,,,,,,,,,,Nick Nolte,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Dominick and Eugene,1988,,,,,,,,,,,,,,,,,,,,Tom Hulce,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Stand and Deliver,1988,,,,,,,,,,,,,,,,,,,,Edward James Olmos ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Stand and Deliver,1988,,,,,,,,,,,,,,,,,,,,Edward James Olmos,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Dad,1989,,,,,,,,,,,,,,,,,,,,Jack Lemmon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Sea of Love,1989,,,,,,,,,,,,,,,,,,,,Al Pacino,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Field,1990,,,,,,,,,,,,,,,,,,,,Richard Harris ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
The Field,1990,,,,,,,,,,,,,,,,,,,,Richard Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Cape Fear,1991,,,,,,,,,,,,,,,,,,,,Robert De Niro ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Cape Fear,1991,,,,,,,,,,,,,,,,,,,,Robert De Niro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Chaplin,1992,,,,,,,,,,,,,,,,,,,,Robert Downey Jr. ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Chaplin,1992,,,,,,,,,,,,,,,,,,,,Robert Downey Jr.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
Hoffa,1992,,,,,,,,,,,,,,,,,,,,Jack Nicholson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Malcolm X,1992,,,,,,,,,,,,,,,,,,,,Denzel Washington ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
Malcolm X,1992,,,,,,,,,,,,,,,,,,,,Denzel Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
